openalex_id,full_name,affiliated_institution,country,research_topics,works_count,citation_count,h_index,profile_url,profile_image_url
https://openalex.org/A5114250056,Mohamed Touati,Cadi Ayyad University,MA,Lymphoma Diagnosis and Treatment; Viral-associated cancers and disorders; Salivary Gland Tumors Diagnosis and Treatment; Chronic Lymphocytic Leukemia Research; Retinal Imaging and Analysis,130,1034,19,https://openalex.org/A5114250056,
https://openalex.org/A5036685228,Laila Hessissen,Mohammed V University,MA,Childhood Cancer Survivors' Quality of Life; Acute Lymphoblastic Leukemia research; Advances in Oncology and Radiotherapy; Sarcoma Diagnosis and Treatment; Global Health and Surgery,129,2353,21,https://openalex.org/A5036685228,
https://openalex.org/A5042125162,Abdelali Tajmouati,Université Hassan 1er,MA,Antenna Design and Analysis; Microwave Engineering and Waveguides; Advanced Antenna and Metasurface Technologies; Energy Harvesting in Wireless Networks; Radio Frequency Integrated Circuit Design,129,541,11,https://openalex.org/A5042125162,
https://openalex.org/A5050041656,Paula Borralho,University of Lisbon,PT,Inflammatory Bowel Disease; Microscopic Colitis; Colorectal Cancer Treatments and Studies; Protein Tyrosine Phosphatases; Biochemical and Molecular Research,129,5377,30,https://openalex.org/A5050041656,
https://openalex.org/A5072960662,Véronique Daële,Université d'Orléans,FR,Atmospheric chemistry and aerosols; Atmospheric Ozone and Climate; Air Quality and Health Impacts; Air Quality Monitoring and Forecasting; Spectroscopy and Laser Applications,129,1748,26,https://openalex.org/A5072960662,
https://openalex.org/A5084097090,Nabil Moatassim Billah,Mohammed V University,MA,Gastrointestinal disorders and treatments; Congenital Anomalies and Fetal Surgery; Parasitic infections in humans and animals; Amoebic Infections and Treatments; Neurofibromatosis and Schwannoma Cases,129,202,7,https://openalex.org/A5084097090,
https://openalex.org/A5088108582,Hamid Reza Hassani,Sidi Mohamed Ben Abdellah University,MA,Antenna Design and Analysis; Microwave Engineering and Waveguides; Advanced Antenna and Metasurface Technologies; Antenna Design and Optimization; Energy Harvesting in Wireless Networks,129,2376,26,https://openalex.org/A5088108582,
https://openalex.org/A5088335014,Esterina De Carlo,Laboratoire National de Référence,MA,Animal Disease Management and Epidemiology; Microbial infections and disease research; Herpesvirus Infections and Treatments; Viral gastroenteritis research and epidemiology; Animal Virus Infections Studies,129,1205,19,https://openalex.org/A5088335014,
https://openalex.org/A5110604041,M. Roubal,Centre Hospitalier Universitaire Ibn Rochd,MA,Head and Neck Surgical Oncology; Oral and Maxillofacial Pathology; Sinusitis and nasal conditions; Salivary Gland Tumors Diagnosis and Treatment; Bone Tumor Diagnosis and Treatments,129,287,9,https://openalex.org/A5110604041,
https://openalex.org/A5111560144,Driss Mammass,Université Ibn Zohr,MA,Remote-Sensing Image Classification; Handwritten Text Recognition Techniques; Image Retrieval and Classification Techniques; Advanced Image and Video Retrieval Techniques; Advanced Text Analysis Techniques,129,806,15,https://openalex.org/A5111560144,
https://openalex.org/A5114168114,Adil Debbagh,Mohammed V University,MA,Urological Disorders and Treatments; Genital Health and Disease; Kidney Stones and Urolithiasis Treatments; Ureteral procedures and complications; Urologic and reproductive health conditions,129,255,8,https://openalex.org/A5114168114,
https://openalex.org/A5002662179,Fabio Boschini,California Institute of Technology,US,Physics of Superconductivity and Magnetism; Magnetic properties of thin films; Topological Materials and Phenomena; Advanced Condensed Matter Physics; Magnetic and transport properties of perovskites and related materials,128,1011,20,https://openalex.org/A5002662179,
https://openalex.org/A5006231316,Aniss Moumen,Université Ibn-Tofail,MA,Hydrological Forecasting Using AI; Online Learning and Analytics; Higher Education and Employability; Big Data and Business Intelligence; Environmental Monitoring and Data Management,128,1343,16,https://openalex.org/A5006231316,
https://openalex.org/A5007125439,D. Sbibih,Mohamed I University,MA,Advanced Numerical Analysis Techniques; Iterative Methods for Nonlinear Equations; Fractional Differential Equations Solutions; Numerical methods in engineering; Mathematical functions and polynomials,128,1009,18,https://openalex.org/A5007125439,
https://openalex.org/A5010195855,K. Bouslykhane,Sidi Mohamed Ben Abdellah University,MA,Heusler alloys: electronic and magnetic properties; MXene and MAX Phase Materials; Advanced Thermoelectric Materials and Devices; Theoretical and Computational Physics; Magnetic and transport properties of perovskites and related materials,128,1452,19,https://openalex.org/A5010195855,
https://openalex.org/A5038184967,Agnès Mailloux,Laboratoire National de Référence,MA,Blood groups and transfusion; Neonatal Health and Biochemistry; Hemoglobinopathies and Related Disorders; Erythrocyte Function and Pathophysiology; Prenatal Screening and Diagnostics,128,730,15,https://openalex.org/A5038184967,
https://openalex.org/A5041934143,Jamal Ibijbijen,École Nationale d'Agriculture de Meknès,MA,Legume Nitrogen Fixing Symbiosis; Essential Oils and Antimicrobial Activity; African Botany and Ecology Studies; Ethnobotanical and Medicinal Plants Studies; Mediterranean and Iberian flora and fauna,128,1341,19,https://openalex.org/A5041934143,
https://openalex.org/A5070676559,Loïc Le Cunff,Centre de Coopération Internationale en Recherche Agronomique pour le Développement,FR,Horticultural and Viticultural Research; Fermentation and Sensory Analysis; Genetic Mapping and Diversity in Plants and Animals; Plant Pathogens and Fungal Diseases; Genetic and phenotypic traits in livestock,128,2296,24,https://openalex.org/A5070676559,
https://openalex.org/A5103750874,Aumeur El Amrani,Université Moulay Ismail de Meknes,MA,Photovoltaic System Optimization Techniques; Organic Electronics and Photovoltaics; Solar Thermal and Photovoltaic Systems; Thin-Film Transistor Technologies; Microgrid Control and Optimization,128,968,19,https://openalex.org/A5103750874,
https://openalex.org/A5110605986,M. El Biaze,Sidi Mohamed Ben Abdellah University,MA,Infectious Diseases and Tuberculosis; Asthma and respiratory diseases; Parasitic infections in humans and animals; Chronic Obstructive Pulmonary Disease (COPD) Research; Medical Imaging and Pathology Studies,128,389,10,https://openalex.org/A5110605986,
https://openalex.org/A5020355606,M. Abd-Lefdil,Mohammed V University,MA,ZnO doping and properties; Copper-based nanomaterials and applications; Chalcogenide Semiconductor Thin Films; Quantum Dots Synthesis And Properties; Multiferroics and related materials,127,2694,25,https://openalex.org/A5020355606,
https://openalex.org/A5022907832,Larbi El Firdoussi,Cadi Ayyad University,MA,Crystallization and Solubility Studies; X-ray Diffraction in Crystallography; Crystal structures of chemical compounds; Asymmetric Synthesis and Catalysis; Chemical Synthesis and Reactions,127,1043,15,https://openalex.org/A5022907832,
https://openalex.org/A5023525580,El Habib Benlahmar,University of Hassan II Casablanca,MA,Topic Modeling; Semantic Web and Ontologies; Advanced Text Analysis Techniques; IoT and Edge/Fog Computing; Natural Language Processing Techniques,127,1249,14,https://openalex.org/A5023525580,
https://openalex.org/A5031885139,Zemao Gu,Huazhong Agricultural University,CN,Aquaculture disease management and microbiota; Myxozoan Parasites in Aquatic Species; Parasite Biology and Host Interactions; Aquatic Invertebrate Ecology and Behavior; Protist diversity and phylogeny,127,2097,24,https://openalex.org/A5031885139,
https://openalex.org/A5040603388,Kamal Ghoumid,Mohamed I University,MA,Photonic and Optical Devices; Advanced MIMO Systems Optimization; Advanced Fiber Optic Sensors; Cooperative Communication and Network Coding; IoT and Edge/Fog Computing,127,996,17,https://openalex.org/A5040603388,
https://openalex.org/A5044771907,A. Sali,Sidi Mohamed Ben Abdellah University,MA,Semiconductor Quantum Structures and Devices; Quantum Dots Synthesis And Properties; Quantum and electron transport phenomena; GaN-based semiconductor devices and materials; Semiconductor Lasers and Optical Devices,127,2202,28,https://openalex.org/A5044771907,
https://openalex.org/A5056692731,Sébastien Lhomme,Centre National de la Recherche Scientifique,FR,Hepatitis Viruses Studies and Epidemiology; Liver Disease and Transplantation; Viral gastroenteritis research and epidemiology; Hepatitis B Virus Studies; Liver Diseases and Immunity,127,5418,40,https://openalex.org/A5056692731,
https://openalex.org/A5066056412,Abdellah Idrissi,Université Sultan Moulay Slimane,MA,Data Management and Algorithms; Cloud Computing and Resource Management; IoT and Edge/Fog Computing; Data Mining Algorithms and Applications; Online Learning and Analytics,127,1082,22,https://openalex.org/A5066056412,
https://openalex.org/A5069986909,I. Sarf,Cadi Ayyad University,MA,Urological Disorders and Treatments; Pediatric Urology and Nephrology Studies; Kidney Stones and Urolithiasis Treatments; Ureteral procedures and complications; Abdominal Trauma and Injuries,127,209,7,https://openalex.org/A5069986909,
https://openalex.org/A5084117294,Aruni Ghose,St Bartholomew's Hospital,GB,Cancer Immunotherapy and Biomarkers; Radiomics and Machine Learning in Medical Imaging; Prostate Cancer Treatment and Research; Bladder and Urothelial Cancer Treatments; PARP inhibition in cancer therapy,127,1626,19,https://openalex.org/A5084117294,
https://openalex.org/A5103044519,Abdellatif Baali,Cadi Ayyad University,MA,"Global Maternal and Child Health; Child Nutrition and Water Access; Aging, Elder Care, and Social Issues; Multiculturalism, Politics, Migration, Gender; Migration, Identity, and Health",127,880,17,https://openalex.org/A5103044519,
https://openalex.org/A5108707601,L. Essaadouni,Sup de Co Marrakech,MA,Systemic Lupus Erythematosus Research; Ocular Diseases and Behçet’s Syndrome; Vasculitis and related conditions; Retinal and Optic Conditions; Salivary Gland Disorders and Functions,127,254,8,https://openalex.org/A5108707601,
https://openalex.org/A5109231931,H. Ben Brahim,University of Sfax,TN,Streptococcal Infections and Treatments; Diabetic Foot Ulcer Assessment and Management; Urinary Tract Infections Management; Infectious Diseases and Tuberculosis; Antibiotic Use and Resistance,127,181,6,https://openalex.org/A5109231931,
https://openalex.org/A5109898344,D. van Eijk,Mohammed V University,MA,Particle physics theoretical and experimental studies; Quantum Chromodynamics and Particle Interactions; High-Energy Particle Collisions Research; Neutrino Physics Research; Astrophysics and Cosmic Phenomena,127,7269,48,https://openalex.org/A5109898344,
https://openalex.org/A5111470274,Fernand Harvey,Institut National de la Recherche Scientifique,CA,Canadian Identity and History; Historical Studies and Socio-cultural Analysis; French Urban and Social Studies; Linguistics and Discourse Analysis; Social Sciences and Governance,127,98,5,https://openalex.org/A5111470274,
https://openalex.org/A5112380341,W. Ponikwar,Maroc Numeric Cluster,MA,Crystallization and Solubility Studies; X-ray Diffraction in Crystallography; Crystallography and molecular interactions; Synthesis and characterization of novel inorganic/organometallic compounds; Organometallic Complex Synthesis and Catalysis,127,1119,17,https://openalex.org/A5112380341,
https://openalex.org/A5007160566,Marc Théllier,Inserm,FR,Malaria Research and Control; Mosquito-borne diseases and control; Parasites and Host Interactions; Parasitic Infections and Diagnostics; Travel-related health issues,126,3363,31,https://openalex.org/A5007160566,
https://openalex.org/A5016279711,B. Bennani,Sidi Mohamed Ben Abdellah University,MA,Helicobacter pylori-related gastroenterology studies; Metal Forming Simulation Techniques; High-Velocity Impact and Material Behavior; Mechanical Behavior of Composites; Metallurgy and Material Forming,126,1584,23,https://openalex.org/A5016279711,
https://openalex.org/A5016399579,Omar Cherkaοui,École Supérieure des Industries du Textile et de l'Habillement,MA,Advanced Sensor and Energy Harvesting Materials; Textile materials and evaluations; Natural Fiber Reinforced Composites; Adsorption and biosorption for pollutant removal; Additive Manufacturing and 3D Printing Technologies,126,1760,22,https://openalex.org/A5016399579,
https://openalex.org/A5018476326,A. Hasnaoui,Cadi Ayyad University,MA,Synthesis and Biological Evaluation; Crystallization and Solubility Studies; X-ray Diffraction in Crystallography; Synthesis and Characterization of Heterocyclic Compounds; Synthesis and biological activity,126,674,15,https://openalex.org/A5018476326,
https://openalex.org/A5046156906,Rhali Benamar,Mohammed V University,MA,Composite Structure Analysis and Optimization; Vibration and Dynamic Analysis; Structural Load-Bearing Analysis; Structural Analysis and Optimization; Dynamics and Control of Mechanical Systems,126,1594,22,https://openalex.org/A5046156906,
https://openalex.org/A5054115135,Antonin Bal,Université Claude Bernard Lyon 1,FR,SARS-CoV-2 and COVID-19 Research; COVID-19 Clinical Research Studies; SARS-CoV-2 detection and testing; Respiratory viral infections research; Animal Virus Infections Studies,126,3349,28,https://openalex.org/A5054115135,
https://openalex.org/A5058854015,Marina Miscioscia,University of Padua,IT,"LGBTQ Health, Identity, and Policy; Child and Adolescent Psychosocial and Emotional Development; Attachment and Relationship Dynamics; COVID-19 and Mental Health; Reproductive Health and Technologies",126,1745,18,https://openalex.org/A5058854015,
https://openalex.org/A5060071578,Yohann Wittrant,Institut National de la Recherche Agronomique,MA,Bone Metabolism and Diseases; Bone Tissue Engineering Materials; Bone health and treatments; Bone health and osteoporosis research; Osteoarthritis Treatment and Mechanisms,126,5667,28,https://openalex.org/A5060071578,
https://openalex.org/A5080131296,Abderrahim Doudouh,Mohammed V University,MA,Medical Imaging and Pathology Studies; Medical Imaging Techniques and Applications; Cancer Diagnosis and Treatment; Advanced Radiotherapy Techniques; Radiation Therapy and Dosimetry,126,162,7,https://openalex.org/A5080131296,
https://openalex.org/A5081591455,Jamal Eddine Bourkadi,Centre Hospitalier Ibn Sina,MA,Tuberculosis Research and Epidemiology; Infectious Diseases and Tuberculosis; Diagnosis and treatment of tuberculosis; Pneumocystis jirovecii pneumonia detection and treatment; Sarcoidosis and Beryllium Toxicity Research,126,673,14,https://openalex.org/A5081591455,
https://openalex.org/A5082594521,М. Беннаи,Mohammed V University,MA,"Cosmology and Gravitation Theories; Black Holes and Theoretical Physics; Galaxies: Formation, Evolution, Phenomena; Quantum Computing Algorithms and Architecture; Quantum Information and Cryptography",126,914,14,https://openalex.org/A5082594521,
https://openalex.org/A5084788182,Ahmed Mimouni,Centre Hospitalier Universitaire Mohammed VI,MA,Ovarian cancer diagnosis and treatment; Maternal and fetal healthcare; Ectopic Pregnancy Diagnosis and Management; Uterine Myomas and Treatments; Breast Lesions and Carcinomas,126,255,8,https://openalex.org/A5084788182,
https://openalex.org/A5087648019,Ahmed Ibrahimi,Hôpital Ibn Sina-Rabat,MA,Urological Disorders and Treatments; Urologic and reproductive health conditions; Urinary and Genital Oncology Studies; Bladder and Urothelial Cancer Treatments; Ureteral procedures and complications,126,123,5,https://openalex.org/A5087648019,
https://openalex.org/A5105935347,S. Étienne,Centre National pour la Recherche Scientifique et Technique (CNRST),MA,Material Dynamics and Properties; Glass properties and applications; Polymer crystallization and properties; Polymer Nanocomposites and Properties; Osteoarthritis Treatment and Mechanisms,126,1734,22,https://openalex.org/A5105935347,
https://openalex.org/A5113542245,Jeanne Grosclaude,Institut National de la Recherche Agronomique,MA,Prion Diseases and Protein Misfolding; Neurological diseases and metabolism; Advanced Chemical Sensor Technologies; Virus-based gene therapy research; Trace Elements in Health,126,3594,31,https://openalex.org/A5113542245,
https://openalex.org/A5124357559,Najat Ouakri,Université Ibn Zohr,MA,Subterranean biodiversity and taxonomy; Spider Taxonomy and Behavior Studies; Orthoptera Research and Taxonomy; Collembola Taxonomy and Ecology Studies; Venomous Animal Envenomation and Studies,126,1,1,https://openalex.org/A5124357559,
https://openalex.org/A5001660628,Juliette Bloor,Institut National de la Recherche Agronomique,MA,Soil Carbon and Nitrogen Dynamics; Ecology and Vegetation Dynamics Studies; Agriculture and Rural Development Research; Plant Water Relations and Carbon Dynamics; Rangeland Management and Livestock Ecology,125,3546,28,https://openalex.org/A5001660628,
https://openalex.org/A5004659914,Latifa Bouissane,Université Sultan Moulay Slimane,MA,Crystallization and Solubility Studies; X-ray Diffraction in Crystallography; Synthesis and Biological Evaluation; Synthesis and biological activity; Phytochemicals and Antioxidant Activities,125,1282,18,https://openalex.org/A5004659914,
https://openalex.org/A5011379012,Hassen Touinsi,Tunis University,TN,Gallbladder and Bile Duct Disorders; Gastrointestinal disorders and treatments; Appendicitis Diagnosis and Management; Gastrointestinal Tumor Research and Treatment; Parasitic infections in humans and animals,125,586,13,https://openalex.org/A5011379012,
https://openalex.org/A5024856946,Marc A. Gauthier,Institut National de la Recherche Scientifique,CA,Chemical Synthesis and Analysis; Nanoparticle-Based Drug Delivery; Advanced biosensing and bioanalysis techniques; Click Chemistry and Applications; RNA Interference and Gene Delivery,125,5092,40,https://openalex.org/A5024856946,
https://openalex.org/A5032117428,Mohammed Merzouki,Mohamed I University,MA,Edible Oils Quality and Analysis; Adsorption and biosorption for pollutant removal; Phytochemicals and Antioxidant Activities; Essential Oils and Antimicrobial Activity; Water Quality and Pollution Assessment,125,1538,22,https://openalex.org/A5032117428,
https://openalex.org/A5049224660,Zouhayr Souirti,Centre Hospitalier Universitaire Hassan II,MA,Epilepsy research and treatment; Acute Ischemic Stroke Management; Pharmacological Effects and Toxicity Studies; Peripheral Neuropathies and Disorders; Cerebral Venous Sinus Thrombosis,125,601,10,https://openalex.org/A5049224660,
https://openalex.org/A5053691232,Quentin Lepiller,Centre National de la Recherche Scientifique,FR,Cervical Cancer and HPV Research; COVID-19 Clinical Research Studies; Long-Term Effects of COVID-19; SARS-CoV-2 and COVID-19 Research; Cytomegalovirus and herpesvirus research,125,3425,28,https://openalex.org/A5053691232,
https://openalex.org/A5054544871,Abdelaziz Banani,Centre Hospitalier Universitaire Hassan II,MA,Ovarian cancer diagnosis and treatment; Breast Lesions and Carcinomas; Breast Cancer Treatment Studies; Uterine Myomas and Treatments; Urological Disorders and Treatments,125,283,10,https://openalex.org/A5054544871,
https://openalex.org/A5055371975,Muhammad Azam,Jiangsu University,CN,Perovskite Materials and Applications; Nanofluid Flow and Heat Transfer; Heat Transfer Mechanisms; Conducting polymers and applications; Fluid Dynamics and Turbulent Flows,125,3142,32,https://openalex.org/A5055371975,
https://openalex.org/A5065228689,Pilar Muñoz,Laboratoire National de Référence,MA,Aquaculture disease management and microbiota; Parasite Biology and Host Interactions; Myxozoan Parasites in Aquatic Species; Visual perception and processing mechanisms; Vestibular and auditory disorders,125,1896,24,https://openalex.org/A5065228689,
https://openalex.org/A5068100592,Olivia Peuchant,Centre National de la Recherche Scientifique,FR,Reproductive tract infections research; Mycobacterium research and diagnosis; Infective Endocarditis Diagnosis and Management; Tuberculosis Research and Epidemiology; Syphilis Diagnosis and Treatment,125,1539,20,https://openalex.org/A5068100592,
https://openalex.org/A5071412869,Mohamed Tabyaouı,Mohammed V University,MA,Corrosion Behavior and Inhibition; Phytochemicals and Antioxidant Activities; Concrete Corrosion and Durability; Essential Oils and Antimicrobial Activity; Hydrogen embrittlement and corrosion behaviors in metals,125,2702,27,https://openalex.org/A5071412869,
https://openalex.org/A5076363163,Cyril Chelle-Michou,Planetary Science Institute,US,Geological and Geochemical Analysis; Geochemistry and Geologic Mapping; earthquake and tectonic studies; High-pressure geophysics and materials; Geochemistry and Elemental Analysis,125,2472,26,https://openalex.org/A5076363163,
https://openalex.org/A5076752961,B. Boutakioute,Cadi Ayyad University,MA,Sarcoma Diagnosis and Treatment; Bone Tumor Diagnosis and Treatments; Abdominal vascular conditions and treatments; Musculoskeletal synovial abnormalities and treatments; Head and Neck Surgical Oncology,125,36,3,https://openalex.org/A5076752961,
https://openalex.org/A5080025475,Mohamed Dakki,Mohammed V University,MA,Avian ecology and behavior; Species Distribution and Climate Change; Mediterranean and Iberian flora and fauna; Wildlife Ecology and Conservation; Ecology and Vegetation Dynamics Studies,125,1141,18,https://openalex.org/A5080025475,
https://openalex.org/A5081671230,Marc Ruff,Centre National de la Recherche Scientifique,FR,HIV Research and Treatment; HIV/AIDS drug development and treatment; Biochemical and Molecular Research; RNA modifications and cancer; Enzyme Structure and Function,125,6226,31,https://openalex.org/A5081671230,
https://openalex.org/A5085913948,M. Fromm,Centre National de la Recherche Scientifique,FR,Nuclear Physics and Applications; Radiation Therapy and Dosimetry; Radiation Detection and Scintillator Technologies; Ion-surface interactions and analysis; Radioactivity and Radon Measurements,125,1857,26,https://openalex.org/A5085913948,
https://openalex.org/A5090906662,Jamal Riffi,Sidi Mohamed Ben Abdellah University,MA,Advanced Neural Network Applications; Face and Expression Recognition; Brain Tumor Detection and Classification; Video Surveillance and Tracking Methods; Spam and Phishing Detection,125,1515,22,https://openalex.org/A5090906662,
https://openalex.org/A5110575334,Mustapha Taleb,Sidi Mohamed Ben Abdellah University,MA,Corrosion Behavior and Inhibition; Concrete Corrosion and Durability; Essential Oils and Antimicrobial Activity; Hydrogen embrittlement and corrosion behaviors in metals; Phytochemicals and Antioxidant Activities,125,2493,27,https://openalex.org/A5110575334,
https://openalex.org/A5112143501,Claire Douillard,Université de Lille,FR,"Metabolism and Genetic Disorders; Folate and B Vitamins Research; Trauma, Hemostasis, Coagulopathy, Resuscitation; Genomics and Rare Diseases; Mitochondrial Function and Pathology",125,1804,24,https://openalex.org/A5112143501,
https://openalex.org/A5008213968,Miguel Navascués,Uppsala University,SE,Genetic diversity and population structure; Evolution and Genetic Dynamics; Genetic Mapping and Diversity in Plants and Animals; Plant and animal studies; Forensic and Genetic Research,124,1082,19,https://openalex.org/A5008213968,
https://openalex.org/A5011355367,M. Jaafar,Sidi Mohamed Ben Abdellah University,MA,Magnetic properties of thin films; Force Microscopy Techniques and Applications; Anodic Oxide Films and Nanostructures; Semiconductor Quantum Structures and Devices; Graphene research and applications,124,2082,27,https://openalex.org/A5011355367,
https://openalex.org/A5011962876,Mohammed Timinouni,École des Hautes Études de Biotechnologie et de Santé,MA,Antibiotic Resistance in Bacteria; Bacterial biofilms and quorum sensing; Antimicrobial Resistance in Staphylococcus; Vibrio bacteria research studies; Bacterial Identification and Susceptibility Testing,124,3092,25,https://openalex.org/A5011962876,
https://openalex.org/A5023771478,Ignacio Serrano‐Pedraza,Universidad Complutense de Madrid,ES,Visual perception and processing mechanisms; Neural dynamics and brain function; Ophthalmology and Visual Impairment Studies; Neurobiology and Insect Physiology Research; Face Recognition and Perception,124,2409,24,https://openalex.org/A5023771478,
https://openalex.org/A5064633172,Mohamed Hafidi,University of Jordan,JO,Mycorrhizal Fungi and Plant Interactions; Edible Oils Quality and Analysis; Plant-Microbe Interactions and Immunity; Legume Nitrogen Fixing Symbiosis; Phosphorus and nutrient management,124,3822,28,https://openalex.org/A5064633172,
https://openalex.org/A5072809622,B. Kabouchi,Mohammed V University,MA,Graphene research and applications; Theoretical and Computational Physics; Wood Treatment and Properties; Magnetic properties of thin films; Photochemistry and Electron Transfer Studies,124,1363,22,https://openalex.org/A5072809622,
https://openalex.org/A5074334632,Hanan Rkain,Mohammed V University,MA,Rheumatoid Arthritis Research and Therapies; Spondyloarthritis Studies and Treatments; Musculoskeletal Disorders and Rehabilitation; Autoimmune and Inflammatory Disorders Research; Osteoarthritis Treatment and Mechanisms,124,693,11,https://openalex.org/A5074334632,
https://openalex.org/A5077771465,Lahcen Daoudi,Cadi Ayyad University,MA,Geological and Geophysical Studies Worldwide; Clay minerals and soil interactions; Soil erosion and sediment transport; Building materials and conservation; Therapeutic Uses of Natural Elements,124,1788,23,https://openalex.org/A5077771465,
https://openalex.org/A5081954016,A. Nourreddine,Mohammed V University,MA,Radiation Detection and Scintillator Technologies; Nuclear Physics and Applications; Radioactivity and Radon Measurements; Nuclear physics research studies; Particle Detector Development and Performance,124,1103,18,https://openalex.org/A5081954016,
https://openalex.org/A5083654506,Mohammadine El Haddad,Cadi Ayyad University,MA,Adsorption and biosorption for pollutant removal; Nanomaterials for catalytic reactions; Analytical Chemistry and Chromatography; Dye analysis and toxicity; Analytical chemistry methods development,124,3284,36,https://openalex.org/A5083654506,
https://openalex.org/A5019555960,Mohammed El Abkari,Centre Hospitalier Universitaire Hassan II,MA,Inflammatory Bowel Disease; Helicobacter pylori-related gastroenterology studies; Liver Disease Diagnosis and Treatment; Colorectal Cancer Screening and Detection; Esophageal and GI Pathology,123,433,12,https://openalex.org/A5019555960,
https://openalex.org/A5019775163,Mustapha Raihane,Cadi Ayyad University,MA,Polymer Nanocomposites and Properties; biodegradable polymer synthesis and properties; Dielectric materials and actuators; Synthesis and properties of polymers; Polymer-Based Agricultural Enhancements,123,2237,27,https://openalex.org/A5019775163,
https://openalex.org/A5020368196,Abdellatif El Afia,Mohammed V University,MA,Metaheuristic Optimization Algorithms Research; Evolutionary Algorithms and Applications; Stock Market Forecasting Methods; Neural Networks and Applications; Forecasting Techniques and Applications,123,1000,17,https://openalex.org/A5020368196,
https://openalex.org/A5022382905,Ahmed Elamrani,Foundation for Ichthyosis and Related Skin Types,US,Nuts composition and effects; Edible Oils Quality and Analysis; African Botany and Ecology Studies; Essential Oils and Antimicrobial Activity; Cannabis and Cannabinoid Research,123,1135,18,https://openalex.org/A5022382905,
https://openalex.org/A5029425904,Yassine Ait Brahim,Université Mohammed VI Polytechnique,MA,Geology and Paleoclimatology Research; Groundwater and Isotope Geochemistry; Geological and Geophysical Studies Worldwide; Karst Systems and Hydrogeology; Hydrology and Drought Analysis,123,2122,27,https://openalex.org/A5029425904,
https://openalex.org/A5033405993,Antony Croxatto,ADMED (Switzerland),CH,Bacterial Identification and Susceptibility Testing; SARS-CoV-2 and COVID-19 Research; Reproductive tract infections research; Vibrio bacteria research studies; COVID-19 Clinical Research Studies,123,5352,32,https://openalex.org/A5033405993,
https://openalex.org/A5038762494,W Thiele,Institut of Research in Solar Energy and New Energies,MA,Diverse Scientific and Economic Studies; Renal function and acid-base balance; Chronic Obstructive Pulmonary Disease (COPD) Research; Psychosomatic Disorders and Their Treatments; Hematological disorders and diagnostics,123,918,8,https://openalex.org/A5038762494,
https://openalex.org/A5044744348,Mohamed Amine Lakmichi,Cadi Ayyad University,MA,Kidney Stones and Urolithiasis Treatments; Ureteral procedures and complications; Pediatric Urology and Nephrology Studies; Urological Disorders and Treatments; Urinary Tract Infections Management,123,557,12,https://openalex.org/A5044744348,
https://openalex.org/A5048093061,Saïd Afqir,Centre Hospitalier Universitaire Mohammed VI,MA,Ovarian cancer diagnosis and treatment; Cancer Diagnosis and Treatment; Cancer Genomics and Diagnostics; Metastasis and carcinoma case studies; Breast Cancer Treatment Studies,123,1385,17,https://openalex.org/A5048093061,
https://openalex.org/A5059522852,Abdelaziz El Fazziki,Cadi Ayyad University,MA,Transportation Planning and Optimization; Traffic Prediction and Management Techniques; Multi-Agent Systems and Negotiation; Business Process Modeling and Analysis; Service-Oriented Architecture and Web Services,123,749,14,https://openalex.org/A5059522852,
https://openalex.org/A5060187121,Françoise Daverat,Institut National de la Recherche Agronomique,MA,Marine and fisheries research; Fish Ecology and Management Studies; Reproductive biology and impacts on aquatic species; Fish Biology and Ecology Studies; Isotope Analysis in Ecology,123,1615,21,https://openalex.org/A5060187121,
https://openalex.org/A5068563709,Abdeslem El Idrissi,Mohammed V University,MA,Aldose Reductase and Taurine; Neuroscience and Neuropharmacology Research; Biochemical effects in animals; Prenatal Substance Exposure Effects; Genetics and Neurodevelopmental Disorders,123,2994,26,https://openalex.org/A5068563709,
https://openalex.org/A5071358320,Abdelaziz Souızı,Université Ibn-Tofail,MA,Multicomponent Synthesis of Heterocycles; Synthesis and biological activity; Synthesis and Biological Evaluation; Synthesis of Organic Compounds; Chemical Synthesis and Reactions,123,1765,25,https://openalex.org/A5071358320,
https://openalex.org/A5072689409,Abdelmalek Hrora,Mohammed V University,MA,Gastrointestinal disorders and treatments; Colorectal Cancer Surgical Treatments; Gastrointestinal Tumor Research and Treatment; Diverticular Disease and Complications; Parasitic infections in humans and animals,123,943,12,https://openalex.org/A5072689409,
https://openalex.org/A5076369718,F. Manoudi,Cadi Ayyad University,MA,Schizophrenia research and treatment; Mental Health Treatment and Access; Electroconvulsive Therapy Studies; Pharmacological Effects and Toxicity Studies; Drug-Induced Adverse Reactions,123,256,6,https://openalex.org/A5076369718,
https://openalex.org/A5078971711,Angela Giangrande,Institut de génétique et de biologie moléculaire et cellulaire,FR,Neurobiology and Insect Physiology Research; Developmental Biology and Gene Regulation; Invertebrate Immune Response Mechanisms; Genomics and Chromatin Dynamics; Neurogenesis and neuroplasticity mechanisms,123,3335,31,https://openalex.org/A5078971711,
https://openalex.org/A5084520134,Katy Jeannot,Centre National de la Recherche Scientifique,FR,Antibiotic Resistance in Bacteria; Bacterial biofilms and quorum sensing; Antibiotics Pharmacokinetics and Efficacy; Bacterial Genetics and Biotechnology; Vibrio bacteria research studies,123,4434,34,https://openalex.org/A5084520134,
